Code,Name,Industry Code,Industry,No. of Listed Shares(shr.),Capital Stock(KRW),ParValue,Currency,
094840,Suprema,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"14,728,000","7,364,000,000",500,KRW,1348
025320,Synopex,032602,Manufacture of Electronic Components,"64,331,971","32,599,042,000",500,KRW,1476
003240,TAEKWANG IND,032005,Manufacture of Man-Made Fibers,"1,113,400","5,567,000,000","5,000",KRW,792
006890,TAEKYUNG CHEMICAL,032001,Manufacture of Basic Chemicals,"11,600,000","5,800,000,000",500,KRW,1019
015890,TAEKYUNG IND,032001,Manufacture of Basic Chemicals,"29,228,750","14,614,375,000",500,KRW,935
001420,TAEWONMULSAN,033003,Manufacture of Parts and Accessories for Motor Vehicles and Engines,"7,600,000","3,800,000,000",500,KRW,822
044490,TAEWOONG,032509,Manufacture of Other Metal Products; Metal Working Service Activities,"18,165,368","9,082,684,000",500,KRW,219
053620,TAEYANG,032509,Manufacture of Other Metal Products; Metal Working Service Activities,"8,600,000","4,300,000,000",500,KRW,162
004100,TAEYANG MTL,033003,Manufacture of Parts and Accessories for Motor Vehicles and Engines,"36,700,000","20,000,000,000",500,KRW,80
009410,TAEYOUNG E&C,064102,Heavy Construction,"76,400,000","39,478,740,000",500,KRW,904
001440,TAIHAN ELEC WIRE,032803,"Manufacture of Insulated Wires and Cables, Including Insulated Code Sets","34,769,231","86,923,077,500","2,500",KRW,644
001070,TAIHAN TEXTILE,031302,Weaving of Textiles and Manufacture of Textile Products,"1,060,000","5,300,000,000","5,000",KRW,1108
011280,TAILIM PKG IND,031702,"Manufacture of Corrugated Cardboard, Paper Boxes and Paper Containers","70,805,940","35,402,970,000",500,KRW,831
033830,TBC,106002,Television Broadcasting,"10,000,000","50,000,000,000","5,000",KRW,1739
002710,TCC STEEL,032401,Manufacture of Basic Iron and Steel,"20,000,000","20,000,000,000","1,000",KRW,1370
064760,TCK,032309,Manufacture of Other Non-metallic Mineral Products,"11,675,000","5,837,500,000",500,KRW,32
008900,TEC.Co,032803,"Manufacture of Insulated Wires and Cables, Including Insulated Code Sets","16,242,217","8,121,108,500",500,KRW,986
200230,TELCON,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"5,022,000","2,511,000,000",500,KRW,1841
078000,TELCOWARE,106301,"Data Processing, Hosting, Portals and Other Internet Information Media Service Activities","9,702,706","5,026,353,000",500,KRW,1675
123100,TERA SEMICON,032902,Manufacture of Special-Purpose Machinery,"10,017,982","5,008,991,000",500,KRW,1747
151750,TERATECH,032902,Manufacture of Special-Purpose Machinery,"2,960,000","1,480,000,000",500,KRW,1574
095610,TES,032902,Manufacture of Special-Purpose Machinery,"10,288,255","5,144,127,500",500,KRW,1327
131970,TESNA,137309,"Other Professional, Scientific and Technical Services n.e.c.","6,850,000","3,425,000,000",500,KRW,966
084870,THE BASIC HOUSE,031401,"Manufacture of Sewn Wearing Apparel, Except Fur Apparel","20,856,819","10,428,409,500",500,KRW,575
066700,THERAGEN ETEX,032102,Manufacture of Medicaments,"27,775,096","13,887,548,000",500,KRW,1160
019180,THN CORP,032809,Manufacture of Other Electrical Equipment,"18,000,000","9,000,000,000",500,KRW,434
217880,TILON,105802,Software Development and Supply,"1,600,000","800,000,000",500,KRW,1893
032540,TJ MEDIA,032605,Manufacture of Electronic Video and Audio Equipment,"13,931,609","6,965,804,500",500,KRW,454
104480,TK CHEMICAL,032005,Manufacture of Man-Made Fibers,"90,895,434","45,447,717,000",500,KRW,439
023160,TKCORP.,032401,Manufacture of Basic Iron and Steel,"26,500,000","13,250,000,000",500,KRW,795
062860,TLi,032601,Manufacture of Semiconductor,"9,829,817","4,914,908,500",500,KRW,1072
079970,TOBESOFT,105802,Software Development and Supply,"7,850,892","3,925,446,000",500,KRW,755
001520,TONGYANG,032303,"Manufacture of Cement, Lime and Plaster and Its Products","237,379,633","119,197,827,500",500,KRW,1649
082640,TONGYANG LIFE,116501,Insurance,"107,572,390","537,861,950,000","5,000",KRW,324
002900,TONGYANGMOOLSAN,032902,Manufacture of Special-Purpose Machinery,"6,538,890","32,694,450,000","5,000",KRW,690
214420,TONYMOLY,032004,Manufacture of Other Chemical Products,"11,760,000","2,352,000,000",200,KRW,1892
065130,TOP ENG,032902,Manufacture of Special-Purpose Machinery,"15,729,041","8,200,520,500",500,KRW,20
019770,TOPMETAL,032902,Manufacture of Special-Purpose Machinery,"11,650,000","5,825,000,000",500,KRW,444
108230,TOPTEC,032902,Manufacture of Special-Purpose Machinery,"16,290,656","8,145,328,000",500,KRW,1731
051360,TOVIS,032605,Manufacture of Electronic Video and Audio Equipment,"16,717,058","8,358,529,000",500,KRW,192
048770,TPC,032901,Manufacture of General Purpose Machinery,"12,900,000","6,450,000,000",500,KRW,1032
130740,TPC Global,033003,Manufacture of Parts and Accessories for Motor Vehicles and Engines,"9,450,000","4,725,000,000",500,KRW,1553
052290,TRAIS,032602,Manufacture of Electronic Components,"33,593,888","17,324,092,000",500,KRW,1376
140890,TRUS Y 7 REIT,126801,Real Estate Activities with Own or Leased Property,"9,686,000","48,430,000,000","5,000",KRW,1770
105550,TRUWIN,032602,Manufacture of Electronic Components,"7,439,388","3,719,694,000",500,KRW,505
001790,TS,031006,"Manufacture of Grain Mill Products, Starches and Starch Products","8,840,002","24,044,835,000","2,500",KRW,1652
045340,TSB,105802,Software Development and Supply,"8,558,040","4,279,020,000",500,KRW,245
026150,TSConstruct,064102,Heavy Construction,"9,994,814","4,997,407,000",500,KRW,455
131290,TSE,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","11,061,429","5,530,714,500",500,KRW,1545
121800,TVLogic,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"10,633,260","5,316,630,000",500,KRW,586
072520,TYE,032602,Manufacture of Electronic Components,"7,500,000","3,750,000,000",500,KRW,1535
030790,TYNETWORKS,074608,Wholesale of Non-Specialized Goods,"31,314,442","15,657,221,000",500,KRW,725
010170,TaihanFiberoptics,032803,"Manufacture of Insulated Wires and Cables, Including Insulated Code Sets","46,962,073","23,481,036,500",500,KRW,929
093640,Tamul,032601,Manufacture of Semiconductor,"6,420,676","3,210,338,000",500,KRW,1247
089030,Techwing,032902,Manufacture of Special-Purpose Machinery,"17,279,415","8,703,424,500",500,KRW,1696
134790,Teems,033201,Manufacture of Furniture,"2,000,000","1,000,000,000",500,KRW,1763
191420,Tego,032101,"Manufacture of Medicinal Chemicals, Antibiotics and Biological Products","3,702,857","1,851,428,500",500,KRW,1596
054450,Telechips,032601,Manufacture of Semiconductor,"10,630,978","5,315,489,000",500,KRW,1520
091440,Telefield,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"6,957,040","3,478,520,000",500,KRW,64
182690,TerraSem,032601,Manufacture of Semiconductor,"13,966,340","6,983,170,000",500,KRW,1795
038540,TexcelNetCom,106201,"Computer programming, System Integration and Management Services","93,583,753","46,791,876,500",500,KRW,351
084730,Thinkware,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"8,273,934","4,136,967,000",500,KRW,220
038500,Tongyang Cement & Energy,032309,Manufacture of Other Non-metallic Mineral Products,"107,357,173","53,678,586,500",500,KRW,360
199800,ToolGen,137001,Research and Experimental Development On Natural Sciences and Engineering,"5,018,686","2,509,343,000",500,KRW,1805
057880,Topfield,032605,Manufacture of Electronic Video and Audio Equipment,"13,237,785","6,618,892,500",500,KRW,655
008000,Toray Chemical Korea(TCK),032005,Manufacture of Man-Made Fibers,"46,363,851","237,230,757,000","5,000",KRW,216
081150,Tplex,032509,Manufacture of Other Metal Products; Metal Working Service Activities,"16,825,457","8,412,728,500",500,KRW,1677
004870,Tway Holdings,032303,"Manufacture of Cement, Lime and Plaster and Its Products","15,784,325","7,892,162,500",500,KRW,1184
178780,U-Tech,032602,Manufacture of Electronic Components,"5,080,300","2,540,150,000",500,KRW,1607
069330,U.I.DISPLAY,032602,Manufacture of Electronic Components,"11,887,792","5,943,896,000",500,KRW,849
221800,U2BIO,137209,Other Scientific and Technical Services,"1,446,666","723,333,000",500,KRW,1898
072130,UANGEL,106301,"Data Processing, Hosting, Portals and Other Internet Information Media Service Activities","13,195,454","6,597,727,000",500,KRW,857
032620,UBCARE,105802,Software Development and Supply,"40,286,470","20,143,235,000",500,KRW,717
084440,UBION,106309,Other Information Service Activities,"2,997,107","1,498,553,500",500,KRW,310
089850,UBIVELOX,105802,Software Development and Supply,"6,051,454","3,025,727,000",500,KRW,130
091270,UDP,105802,Software Development and Supply,"7,338,254","3,669,127,000",500,KRW,1926
049520,UIL,032602,Manufacture of Electronic Components,"11,392,470","5,696,235,000",500,KRW,1328
065680,UJU,032602,Manufacture of Electronic Components,"9,934,220","4,967,110,000",500,KRW,9
011330,UNICHEM,031501,"Manufacture of Luggage, Footwear and Similar Products","41,258,503","20,629,251,500",500,KRW,970
011320,UNICK,033003,Manufacture of Parts and Accessories for Motor Vehicles and Engines,"19,320,695","9,660,347,500",500,KRW,969
014830,UNID,032001,Manufacture of Basic Chemicals,"6,585,069","32,925,345,000","5,000",KRW,1441
044480,UNIDUS CORP,032201,Manufacture of Rubber Products,"8,600,000","4,300,000,000",500,KRW,256
000910,UNION,032303,"Manufacture of Cement, Lime and Plaster and Its Products","15,611,619","7,805,809,500",500,KRW,1141
121060,UNIPOINT,105802,Software Development and Supply,"598,167","2,990,835,000","5,000",KRW,1806
077500,UNIQUEST COPORATION,074605,Wholesale of Machinery Equipment and Supplies,"26,978,966","13,489,483,000",500,KRW,1672
036200,UNISEM,032902,Manufacture of Special-Purpose Machinery,"15,265,559","7,632,779,500",500,KRW,202
018000,UNISON,032901,Manufacture of General Purpose Machinery,"41,854,738","20,927,369,000",500,KRW,536
114630,UNO&COMPANY,032005,Manufacture of Man-Made Fibers,"13,213,789","6,606,894,500",500,KRW,613
078070,Ubiquoss,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"21,200,000","10,600,000,000",500,KRW,702
195990,Ugint,032902,Manufacture of Special-Purpose Machinery,"11,548,800","5,774,400,000",500,KRW,1855
086390,UniTest,032902,Manufacture of Special-Purpose Machinery,"18,507,268","9,253,634,000",500,KRW,328
203450,Union community,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"11,634,273","5,817,136,500",500,KRW,1815
043150,VATECH,032701,Manufacture of Medical Appliances and Instruments,"14,854,256","7,427,128,000",500,KRW,573
019660,VERITAS,116601,Activities Auxiliary to Financial Service Activities,"18,663,047","9,331,523,500",500,KRW,861
210120,VICPD,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","1,700,000","850,000,000",500,KRW,1901
065450,VICTEK,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","24,500,000","4,900,000,000",200,KRW,1011
096300,VIETNAM DEVELOP1,116402,Investment Companies,"123,661,852","102,639,337,160",0,KRW,1369
126340,VINATECH,032602,Manufacture of Electronic Components,"2,283,000","1,141,500,000",500,KRW,1762
100220,VISANG,105801,"Publishing of Books, Magazines and Other Publications","12,996,741","6,498,370,500",500,KRW,1717
072950,VISSEM,032602,Manufacture of Electronic Components,"6,000,000","3,000,000,000",500,KRW,837
082920,VITCELL,032802,Manufacture of Primary Cells and Batteries and Accumulators,"12,857,174","6,428,587,000",500,KRW,349
094850,Very Good Leisure,074604,Wholesale of Household Goods,"14,000,000","7,000,000,000",500,KRW,1349
177350,Vessel,032902,Manufacture of Special-Purpose Machinery,"5,294,523","2,647,261,500",500,KRW,1630
141000,Viatron,032902,Manufacture of Special-Purpose Machinery,"10,854,028","5,427,014,000",500,KRW,1772
100120,Vieworks,032701,Manufacture of Medical Appliances and Instruments,"10,001,865","5,000,932,500",500,KRW,1716
084990,ViroMed,137001,Research and Experimental Development On Natural Sciences and Engineering,"14,197,877","7,098,938,500",500,KRW,592
036620,VirtualTek,074607,Other Specialized Wholesale,"14,821,404","7,410,702,000",500,KRW,973
042370,Vitzro Tech,032801,"Manufacture of Electric Motors, Generators and Transforming, Distributing and Controlling Apparatus of Electricity","13,481,317","6,740,658,500",500,KRW,527
054220,VitzroSys,032801,"Manufacture of Electric Motors, Generators and Transforming, Distributing and Controlling Apparatus of Electricity","40,279,128","20,139,564,000",500,KRW,155
215360,W.I.C,033003,Manufacture of Parts and Accessories for Motor Vehicles and Engines,"9,132,163","4,566,081,500",500,KRW,1920
072470,W.I.H.C,033003,Manufacture of Parts and Accessories for Motor Vehicles and Engines,"6,517,188","3,258,594,000",500,KRW,1298
900180,WANLI,137105,"Activities of Head Offices, Holding Companies and Management Consultancy","90,088,249","452,169,836",0,CNY,1567
079000,WATOS COREA,032202,Manufacture of Plastic Products,"5,700,000","2,850,000,000",500,KRW,1659
095270,WAVEELECTRO,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"10,594,500","5,297,250,000",500,KRW,1308
900130,WAYPORT,137105,"Activities of Head Offices, Holding Companies and Management Consultancy","55,880,000","173,937,000",0,CNY,1896
076080,WELCRON HANTEC,032902,Manufacture of Special-Purpose Machinery,"17,723,231","8,861,615,500",500,KRW,697
114190,WELCRON KANGWON,032501,"Manufacture of Structural Metal Products, Tanks, Reservoirs and Steam Generators","15,253,030","7,626,515,000",500,KRW,787
036260,WELLMADE YEDANG,147509,Other Business Support Services,"15,432,225","7,716,112,500",500,KRW,373
016580,WHANIN PHARM,032102,Manufacture of Medicaments,"18,600,070","9,700,035,000",500,KRW,925
010050,WIB,116409,Other Financial Intermediation,"474,203,406","237,101,703,000",500,KRW,903
008600,WILLBES,074604,Wholesale of Household Goods,"57,000,000","62,646,140,000","1,000",KRW,899
104830,WIMCO,032001,Manufacture of Basic Chemicals,"6,191,200","3,095,600,000",500,KRW,1730
044340,WINIX,032805,Manufacture of Domestic Appliances,"16,358,641","8,179,320,500",500,KRW,1087
039790,WINNOVA,074607,Other Specialized Wholesale,"68,681,418","34,340,709,000",500,KRW,570
024070,WISCOM,032202,Manufacture of Plastic Products,"15,025,920","7,512,960,000",500,KRW,778
140660,WIWORLD,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"2,487,252","1,243,626,000",500,KRW,1436
038620,WIZ,074707,Retail Sale of Fuel,"27,402,808","13,701,404,000",500,KRW,1353
036090,WIZIT,032902,Manufacture of Special-Purpose Machinery,"61,739,513","30,869,756,500",500,KRW,1431
216280,WON TECH,032701,Manufacture of Medical Appliances and Instruments,"3,990,000","1,995,000,000",500,KRW,1931
014190,WONIK CUBE Corp.,074607,Other Specialized Wholesale,"27,399,906","13,699,953,000",500,KRW,915
030530,WONIK IPS,032902,Manufacture of Special-Purpose Machinery,"80,500,626","40,250,313,000",500,KRW,765
074600,WONIK QnC,032301,Manufacture of Glass and Glass Products,"13,114,000","6,557,000,000",500,KRW,1214
005820,WONLIM,031303,Manufacture of  Knitted Fabric Mills and Fabric Products,"2,200,000","11,000,000,000","5,000",KRW,1035
018620,WOOGENEB&G,032102,Manufacture of Medicaments,"9,568,998","4,784,499,000",500,KRW,839
052270,WOOJEON & HANDAN,032602,Manufacture of Electronic Components,"28,728,282","14,651,641,000",500,KRW,183
105840,WOOJIN,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","17,360,000","8,680,000,000",500,KRW,13
049800,WOOJIN PLAIMM,032902,Manufacture of Special-Purpose Machinery,"10,000,000","5,000,000,000",500,KRW,198
016880,WOONGJIN,137105,"Activities of Head Offices, Holding Companies and Management Consultancy","52,866,795","28,683,397,500",500,KRW,1220
095720,WOONGJIN THINKBIG,168501,Primary Education,"34,621,165","17,310,582,500",500,KRW,1331
153490,WOOREE E&L,032601,Manufacture of Semiconductor,"32,000,000","16,000,000,000",500,KRW,1782
082850,WOOREE ETI,032804,Manufacture of Electric Lamps and Bulbs,"41,452,323","20,726,161,500",500,KRW,362
037400,WOOREE LIGHTING,032804,Manufacture of Electric Lamps and Bulbs,"23,814,000","11,907,000,000",500,KRW,230
118000,WOORIDUL HUEBRAIN,074605,Wholesale of Machinery Equipment and Supplies,"10,593,793","5,296,896,500",500,KRW,869
004720,WOORIDUL PHARM,032102,Manufacture of Medicaments,"9,427,358","4,713,679,000",500,KRW,1112
101170,WOORIM,032901,Manufacture of General Purpose Machinery,"13,500,000","6,750,000,000",500,KRW,476
046970,WOORIRO,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"6,940,000","3,470,000,000",500,KRW,302
017370,WOOSHIN SYSTEMS,032902,Manufacture of Special-Purpose Machinery,"15,859,354","7,929,677,000",500,KRW,566
